x-axis,1
second,Volt
-4.23437006365,-0.00995602
-4.23427006365,0.0101445
-4.23417006365,-0.00995602
-4.23407006365,-0.00995602
-4.23397006365,-0.00995602
-4.23387006365,-0.00995602
-4.23377006365,-0.00995602
-4.23367006365,-0.00995602
-4.23357006365,-0.00995602
-4.23347006365,-0.00995602
-4.23337006365,-0.00995602
-4.23327006365,-0.00995602
-4.23317006365,-0.00995602
-4.23307006365,-0.00995602
-4.23297006365,-0.00995602
-4.23287006365,-0.00995602
-4.23277006365,-0.00995602
-4.23267006365,0.0101445
-4.23257006365,-0.00995602
-4.23247006365,-0.00995602
-4.23237006365,-0.00995602
-4.23227006365,0.0101445
-4.23217006365,-0.00995602
-4.23207006365,-0.00995602
-4.23197006365,-0.00995602
-4.23187006365,-0.00995602
-4.23177006365,-0.00995602
-4.23167006365,-0.00995602
-4.23157006365,-0.00995602
-4.23147006365,-0.00995602
-4.23137006365,-0.00995602
-4.23127006365,-0.00995602
-4.23117006365,-0.0300565
-4.23107006365,0.0101445
-4.23097006365,-0.00995602
-4.23087006365,-0.00995602
-4.23077006365,-0.00995602
-4.23067006365,-0.00995602
-4.23057006365,-0.00995602
-4.23047006365,-0.00995602
-4.23037006365,-0.00995602
-4.23027006365,-0.00995602
-4.23017006365,-0.00995602
-4.23007006365,-0.00995602
-4.22997006365,-0.00995602
-4.22987006365,-0.00995602
-4.22977006365,-0.00995602
-4.22967006365,-0.00995602
-4.22957006365,-0.00995602
-4.22947006365,-0.00995602
-4.22937006365,-0.00995602
-4.22927006365,-0.00995602
-4.22917006365,-0.0300565
-4.22907006365,0.0101445
-4.22897006365,-0.00995602
-4.22887006365,-0.00995602
-4.22877006365,0.0101445
-4.22867006365,0.0101445
-4.22857006365,-0.00995602
-4.22847006365,0.0101445
-4.22837006365,-0.00995602
-4.22827006365,-0.00995602
-4.22817006365,0.0101445
-4.22807006365,-0.00995602
-4.22797006365,-0.00995602
-4.22787006365,-0.00995602
-4.22777006365,0.0101445
-4.22767006365,-0.00995602
-4.22757006365,-0.00995602
-4.22747006365,-0.00995602
-4.22737006365,-0.00995602
-4.22727006365,-0.00995602
-4.22717006365,-0.00995602
-4.22707006365,0.0101445
-4.22697006365,-0.00995602
-4.22687006365,-0.00995602
-4.22677006365,-0.00995602
-4.22667006365,0.0101445
-4.22657006365,-0.00995602
-4.22647006365,-0.00995602
-4.22637006365,-0.00995602
-4.22627006365,-0.00995602
-4.22617006365,0.0101445
-4.22607006365,0.0101445
-4.22597006365,-0.00995602
-4.22587006365,-0.00995602
-4.22577006365,-0.00995602
-4.22567006365,0.0101445
-4.22557006365,-0.00995602
-4.22547006365,-0.00995602
-4.22537006365,0.0101445
-4.22527006365,-0.00995602
-4.22517006365,-0.00995602
-4.22507006365,-0.00995602
-4.22497006365,0.0101445
-4.22487006365,-0.00995602
-4.22477006365,-0.00995602
-4.22467006365,-0.00995602
-4.22457006365,0.0101445
-4.22447006365,-0.00995602
-4.22437006365,-0.00995602
-4.22427006365,-0.00995602
-4.22417006365,-0.00995602
-4.22407006365,-0.00995602
-4.22397006365,0.0101445
-4.22387006365,-0.00995602
-4.22377006365,-0.00995602
-4.22367006365,-0.00995602
-4.22357006365,-0.00995602
-4.22347006365,-0.00995602
-4.22337006365,-0.00995602
-4.22327006365,-0.00995602
-4.22317006365,-0.00995602
-4.22307006365,-0.00995602
-4.22297006365,-0.00995602
-4.22287006365,-0.00995602
-4.22277006365,0.0101445
-4.22267006365,-0.00995602
-4.22257006365,-0.00995602
-4.22247006365,-0.00995602
-4.22237006365,-0.00995602
-4.22227006365,-0.00995602
-4.22217006365,-0.00995602
-4.22207006365,-0.00995602
-4.22197006365,0.0101445
-4.22187006365,-0.00995602
-4.22177006365,-0.00995602
-4.22167006365,-0.00995602
-4.22157006365,0.0101445
-4.22147006365,-0.00995602
-4.22137006365,-0.00995602
-4.22127006365,-0.00995602
-4.22117006365,-0.0300565
-4.22107006365,-0.00995602
-4.22097006365,0.0101445
-4.22087006365,0.0101445
-4.22077006365,-0.00995602
-4.22067006365,-0.00995602
-4.22057006365,-0.00995602
-4.22047006365,-0.00995602
-4.22037006365,-0.00995602
-4.22027006365,-0.00995602
-4.22017006365,-0.00995602
-4.22007006365,-0.00995602
-4.21997006365,0.0101445
-4.21987006365,-0.00995602
-4.21977006365,-0.00995602
-4.21967006365,-0.00995602
-4.21957006365,-0.00995602
-4.21947006365,-0.0300565
-4.21937006365,-0.00995602
-4.21927006365,0.0101445
-4.21917006365,-0.00995602
-4.21907006365,-0.00995602
-4.21897006365,-0.00995602
-4.21887006365,-0.00995602
-4.21877006365,-0.00995602
-4.21867006365,-0.00995602
-4.21857006365,-0.00995602
-4.21847006365,-0.00995602
-4.21837006365,-0.00995602
-4.21827006365,-0.00995602
-4.21817006365,-0.00995602
-4.21807006365,-0.00995602
-4.21797006365,-0.00995602
-4.21787006365,-0.00995602
-4.21777006365,-0.00995602
-4.21767006365,-0.00995602
-4.21757006365,-0.00995602
-4.21747006365,-0.0300565
-4.21737006365,0.0101445
-4.21727006365,0.0101445
-4.21717006365,-0.00995602
-4.21707006365,-0.00995602
-4.21697006365,-0.00995602
-4.21687006365,-0.00995602
-4.21677006365,-0.00995602
-4.21667006365,0.0101445
-4.21657006365,-0.00995602
-4.21647006365,-0.00995602
-4.21637006365,0.0101445
-4.21627006365,-0.00995602
-4.21617006365,-0.00995602
-4.21607006365,0.0101445
-4.21597006365,-0.00995602
-4.21587006365,-0.00995602
-4.21577006365,-0.00995602
-4.21567006365,0.0101445
-4.21557006365,-0.00995602
-4.21547006365,-0.00995602
-4.21537006365,-0.00995602
-4.21527006365,-0.00995602
-4.21517006365,-0.00995602
-4.21507006365,-0.00995602
-4.21497006365,-0.00995602
-4.21487006365,-0.00995602
-4.21477006365,-0.00995602
-4.21467006365,-0.00995602
-4.21457006365,0.0101445
-4.21447006365,-0.00995602
-4.21437006365,-0.00995602
-4.21427006365,-0.00995602
-4.21417006365,-0.00995602
-4.21407006365,-0.00995602
-4.21397006365,-0.00995602
-4.21387006365,-0.00995602
-4.21377006365,-0.00995602
-4.21367006365,-0.00995602
-4.21357006365,-0.00995602
-4.21347006365,-0.00995602
-4.21337006365,-0.00995602
-4.21327006365,-0.00995602
-4.21317006365,-0.00995602
-4.21307006365,0.0101445
-4.21297006365,-0.00995602
-4.21287006365,-0.00995602
-4.21277006365,-0.00995602
-4.21267006365,-0.00995602
